Account Name,Var 1,Var 2,Var 3,Var N,01/2018,02/2018,03/2018,04/2018,05/2018,06/2018,07/2018,08/2018,09/2018,10/2018,11/2018,12/2018,01/2019,02/2019,03/2019,04/2019,05/2019,06/2019,07/2019,08/2019,09/2019,10/2019,11/2019,12/2019,01/2020,02/2020,03/2020,04/2020,05/2020,06/2020,07/2020,08/2020,09/2020,10/2020,11/2020,12/2020,01/2021,02/2021,03/2021,04/2021,05/2021
376,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,"$419,188","$419,188","$419,188","$419,188","$419,188","$419,188","$419,188","$419,188","$419,188","$419,188","$419,188","$419,188","$544,944","$544,944","$544,944","$544,944","$544,944","$544,944","$544,944","$544,944","$544,944","$544,944"
377,EMEA,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,"$454,167","$454,167","$454,167","$454,167","$454,167","$454,167","$454,167","$454,167","$454,167","$454,167","$454,167","$454,167","$590,417","$590,417","$590,417","$590,417","$590,417","$590,417","$590,417","$590,417","$590,417","$590,417"
378,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,"$79,275","$79,275","$79,275","$79,275","$79,275","$79,275","$79,275","$79,275","$79,275","$79,275","$79,275","$79,275","$103,058","$103,058","$103,058","$103,058","$103,058","$103,058","$103,058","$103,058","$103,058","$103,058"
379,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,"$863,301","$863,301","$863,301","$863,301","$863,301","$863,301","$863,301","$863,301","$863,301","$863,301","$863,301","$863,301","$1,122,291","$1,122,291","$1,122,291","$1,122,291","$1,122,291","$1,122,291","$1,122,291","$1,122,291","$1,122,291","$1,122,291"
380,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,"$899,580","$899,580","$899,580","$899,580","$899,580","$899,580","$899,580","$899,580","$899,580","$899,580","$899,580","$899,580","$1,169,454","$1,169,454","$1,169,454","$1,169,454","$1,169,454","$1,169,454","$1,169,454","$1,169,454","$1,169,454","$1,169,454"
381,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,"$909,014","$909,014","$909,014","$909,014","$909,014","$909,014","$909,014","$909,014","$909,014","$909,014","$909,014","$909,014","$1,181,718","$1,181,718","$1,181,718","$1,181,718","$1,181,718","$1,181,718","$1,181,718","$1,181,718","$1,181,718","$1,181,718"
382,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,"$64,642","$64,642","$64,642","$64,642","$64,642","$64,642","$64,642","$64,642","$64,642","$64,642","$64,642","$64,642","$84,035","$84,035","$84,035","$84,035","$84,035","$84,035","$84,035","$84,035","$84,035","$84,035"
383,North America,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,"$390,118","$390,118","$390,118","$390,118","$390,118","$390,118","$390,118","$390,118","$390,118","$390,118","$390,118","$390,118","$507,153","$507,153","$507,153","$507,153","$507,153","$507,153","$507,153","$507,153","$507,153","$507,153"
384,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,"$960,541","$960,541","$960,541","$960,541","$960,541","$960,541","$960,541","$960,541","$960,541","$960,541","$960,541","$960,541","$1,248,703","$1,248,703","$1,248,703","$1,248,703","$1,248,703","$1,248,703","$1,248,703","$1,248,703","$1,248,703","$1,248,703"
385,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,"$822,061","$822,061","$822,061","$822,061","$822,061","$822,061","$822,061","$822,061","$822,061","$822,061","$822,061","$822,061","$1,068,679","$1,068,679","$1,068,679","$1,068,679","$1,068,679","$1,068,679","$1,068,679","$1,068,679","$1,068,679","$1,068,679"
386,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,"$83,433","$83,433","$83,433","$83,433","$83,433","$83,433","$83,433","$83,433","$83,433","$83,433","$83,433","$83,433","$108,463","$108,463","$108,463","$108,463","$108,463","$108,463","$108,463","$108,463","$108,463","$108,463"
387,North America,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,"$57,822","$57,822","$57,822","$57,822","$57,822","$57,822","$57,822","$57,822","$57,822","$57,822","$57,822","$57,822","$75,169","$75,169","$75,169","$75,169","$75,169","$75,169","$75,169","$75,169","$75,169","$75,169"
388,North America,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,"$619,792","$619,792","$619,792","$619,792","$619,792","$619,792","$619,792","$619,792","$619,792","$619,792","$619,792","$619,792","$805,730","$805,730","$805,730","$805,730","$805,730","$805,730","$805,730","$805,730","$805,730","$805,730"
389,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,"$372,395","$372,395","$372,395","$372,395","$372,395","$372,395","$372,395","$372,395","$372,395","$372,395","$372,395","$372,395","$484,114","$484,114","$484,114","$484,114","$484,114","$484,114","$484,114","$484,114","$484,114","$484,114"
390,APAC,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,"$456,482","$456,482","$456,482","$456,482","$456,482","$456,482","$456,482","$456,482","$456,482","$456,482","$456,482","$456,482","$593,427","$593,427","$593,427","$593,427","$593,427","$593,427","$593,427","$593,427","$593,427","$593,427"
391,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,"$33,796","$33,796","$33,796","$33,796","$33,796","$33,796","$33,796","$33,796","$33,796","$33,796","$33,796","$33,796","$43,935","$43,935","$43,935","$43,935","$43,935","$43,935","$43,935","$43,935","$43,935","$43,935"
392,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,"$949,672","$949,672","$949,672","$949,672","$949,672","$949,672","$949,672","$949,672","$949,672","$949,672","$949,672","$949,672","$1,234,574","$1,234,574","$1,234,574","$1,234,574","$1,234,574","$1,234,574","$1,234,574","$1,234,574","$1,234,574","$1,234,574"
393,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,"$402,653","$402,653","$402,653","$402,653","$402,653","$402,653","$402,653","$402,653","$402,653","$402,653","$402,653","$402,653","$523,449","$523,449","$523,449","$523,449","$523,449","$523,449","$523,449","$523,449","$523,449","$523,449"
394,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,"$816,633","$816,633","$816,633","$816,633","$816,633","$816,633","$816,633","$816,633","$816,633","$816,633","$816,633","$816,633","$1,061,623","$1,061,623","$1,061,623","$1,061,623","$1,061,623","$1,061,623","$1,061,623","$1,061,623","$1,061,623","$1,061,623"
395,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,"$285,378","$285,378","$285,378","$285,378","$285,378","$285,378","$285,378","$285,378","$285,378","$285,378","$285,378","$285,378","$370,991","$370,991","$370,991","$370,991","$370,991","$370,991","$370,991","$370,991","$370,991","$370,991"
396,EMEA,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,"$481,868","$481,868","$481,868","$481,868","$481,868","$481,868","$481,868","$481,868","$481,868","$481,868","$481,868","$481,868","$626,428","$626,428","$626,428","$626,428","$626,428","$626,428","$626,428","$626,428","$626,428","$626,428"
397,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,"$957,811","$957,811","$957,811","$957,811","$957,811","$957,811","$957,811","$957,811","$957,811","$957,811","$957,811","$957,811","$1,245,154","$1,245,154","$1,245,154","$1,245,154","$1,245,154","$1,245,154","$1,245,154","$1,245,154","$1,245,154","$1,245,154"
398,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,"$837,086","$837,086","$837,086","$837,086","$837,086","$837,086","$837,086","$837,086","$837,086","$837,086","$837,086","$837,086","$1,088,212","$1,088,212","$1,088,212","$1,088,212","$1,088,212","$1,088,212","$1,088,212","$1,088,212","$1,088,212","$1,088,212"
399,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,"$930,802","$930,802","$930,802","$930,802","$930,802","$930,802","$930,802","$930,802","$930,802","$930,802","$930,802","$930,802","$1,210,043","$1,210,043","$1,210,043","$1,210,043","$1,210,043","$1,210,043","$1,210,043","$1,210,043","$1,210,043","$1,210,043"
400,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,"$29,848","$29,848","$29,848","$29,848","$29,848","$29,848","$29,848","$29,848","$29,848","$29,848","$29,848","$29,848",$0,$0,$0,$0,$0,$0,$0,$0,$0
401,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,"$557,427","$557,427","$557,427","$557,427","$557,427","$557,427","$557,427","$557,427","$557,427","$557,427","$557,427","$557,427",$0,$0,$0,$0,$0,$0,$0,$0,$0
402,North America,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,"$340,087","$340,087","$340,087","$340,087","$340,087","$340,087","$340,087","$340,087","$340,087","$340,087","$340,087","$340,087",$0,$0,$0,$0,$0,$0,$0,$0,$0
403,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,"$508,150","$508,150","$508,150","$508,150","$508,150","$508,150","$508,150","$508,150","$508,150","$508,150","$508,150","$508,150","$355,705","$355,705","$355,705","$355,705","$355,705","$355,705","$355,705","$355,705","$355,705"
404,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,"$81,992","$81,992","$81,992","$81,992","$81,992","$81,992","$81,992","$81,992","$81,992","$81,992","$81,992","$81,992","$57,394","$57,394","$57,394","$57,394","$57,394","$57,394","$57,394","$57,394","$57,394"
405,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,"$372,111","$372,111","$372,111","$372,111","$372,111","$372,111","$372,111","$372,111","$372,111","$372,111","$372,111","$372,111","$260,478","$260,478","$260,478","$260,478","$260,478","$260,478","$260,478","$260,478","$260,478"
406,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,"$206,432","$206,432","$206,432","$206,432","$206,432","$206,432","$206,432","$206,432","$206,432","$206,432","$206,432","$206,432","$289,005","$289,005","$289,005","$289,005","$289,005","$289,005","$289,005","$289,005","$289,005"
407,North America,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,"$935,575","$935,575","$935,575","$935,575","$935,575","$935,575","$935,575","$935,575","$935,575","$935,575","$935,575","$935,575","$1,309,805","$1,309,805","$1,309,805","$1,309,805","$1,309,805","$1,309,805","$1,309,805","$1,309,805","$1,309,805"
408,EMEA,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,"$489,269","$489,269","$489,269","$489,269","$489,269","$489,269","$489,269","$489,269","$489,269","$489,269","$489,269","$489,269","$684,977","$684,977","$684,977","$684,977","$684,977","$684,977","$684,977","$684,977","$684,977"
409,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,"$205,139","$205,139","$205,139","$205,139","$205,139","$205,139","$205,139","$205,139","$205,139","$205,139","$205,139","$205,139","$287,195","$287,195","$287,195","$287,195","$287,195","$287,195","$287,195","$287,195","$287,195"
410,EMEA,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,"$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579","$402,579"
411,North America,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,"$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316","$410,316"
412,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,"$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539","$400,539"
413,North America,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,"$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142","$986,142"
414,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,"$971,850","$971,850","$971,850","$971,850","$971,850","$971,850","$971,850","$971,850","$971,850","$971,850","$971,850","$971,850","$1,943,700","$1,943,700","$1,943,700","$1,943,700","$1,943,700","$1,943,700"
415,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,"$269,359","$269,359","$269,359","$269,359","$269,359","$269,359","$269,359","$269,359","$269,359","$269,359","$269,359","$269,359","$538,718","$538,718","$538,718","$538,718","$538,718","$538,718"
416,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,"$746,236","$746,236","$746,236","$746,236","$746,236","$746,236","$746,236","$746,236","$746,236","$746,236","$746,236","$746,236","$1,492,472","$1,492,472","$1,492,472","$1,492,472","$1,492,472","$1,492,472"
417,EMEA,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,"$385,800","$385,800","$385,800","$385,800","$385,800","$385,800","$385,800","$385,800","$385,800","$385,800","$385,800","$385,800","$771,600","$771,600","$771,600","$771,600","$771,600","$771,600"
418,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,"$359,378","$359,378","$359,378","$359,378","$359,378","$359,378","$359,378","$359,378","$359,378","$359,378","$359,378","$359,378","$718,756","$718,756","$718,756","$718,756","$718,756","$718,756"
419,EMEA,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,"$610,731","$610,731","$610,731","$610,731","$610,731","$610,731","$610,731","$610,731","$610,731","$610,731","$610,731","$610,731","$1,221,462","$1,221,462","$1,221,462","$1,221,462","$1,221,462","$1,221,462"
420,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,"$357,332","$357,332","$357,332","$357,332","$357,332","$357,332","$357,332","$357,332","$357,332","$357,332","$357,332","$357,332","$714,664","$714,664","$714,664","$714,664","$714,664","$714,664"
421,EMEA,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,"$978,403","$978,403","$978,403","$978,403","$978,403","$978,403","$978,403","$978,403","$978,403","$978,403","$978,403","$978,403","$684,882","$684,882","$684,882","$684,882","$684,882","$684,882"
422,EMEA,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,"$477,034","$477,034","$477,034","$477,034","$477,034","$477,034","$477,034","$477,034","$477,034","$477,034","$477,034","$477,034","$333,924","$333,924","$333,924","$333,924","$333,924","$333,924"
423,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,"$351,606","$351,606","$351,606","$351,606","$351,606","$351,606","$351,606","$351,606","$351,606","$351,606","$351,606","$351,606","$597,730","$597,730","$597,730","$597,730","$597,730","$597,730"
424,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,"$521,024","$521,024","$521,024","$521,024","$521,024","$521,024","$521,024","$521,024","$521,024","$521,024","$521,024","$521,024","$885,741","$885,741","$885,741","$885,741","$885,741","$885,741"
425,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,"$562,946","$562,946","$562,946","$562,946","$562,946","$562,946","$562,946","$562,946","$562,946","$562,946","$562,946","$562,946","$957,008","$957,008","$957,008","$957,008","$957,008","$957,008"
426,EMEA,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,"$164,600","$164,600","$164,600","$164,600","$164,600","$164,600","$164,600","$164,600","$164,600","$164,600","$164,600","$164,600","$279,820","$279,820","$279,820","$279,820","$279,820","$279,820"
427,EMEA,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,"$887,451","$887,451","$887,451","$887,451","$887,451","$887,451","$887,451","$887,451","$887,451","$887,451","$887,451","$887,451",0,0,0,0,0,0
428,EMEA,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,"$337,582","$337,582","$337,582","$337,582","$337,582","$337,582","$337,582","$337,582","$337,582","$337,582","$337,582","$337,582",0,0,0,0,0,0
429,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,"$793,309","$793,309","$793,309","$793,309","$793,309","$793,309","$793,309","$793,309","$793,309","$793,309","$793,309","$793,309","$1,586,618","$1,586,618","$1,586,618","$1,586,618","$1,586,618"
430,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,925","$36,925","$36,925","$36,925","$36,925","$36,925","$36,925","$36,925","$36,925","$36,925","$36,925","$36,925","$73,850","$73,850","$73,850","$73,850","$73,850"
431,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,"$985,458","$985,458","$985,458","$985,458","$985,458","$985,458","$985,458","$985,458","$985,458","$985,458","$985,458","$985,458","$1,970,916","$1,970,916","$1,970,916","$1,970,916","$1,970,916"
432,North America,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,"$404,266","$404,266","$404,266","$404,266","$404,266","$404,266","$404,266","$404,266","$404,266","$404,266","$404,266","$404,266","$808,532","$808,532","$808,532","$808,532","$808,532"
433,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,"$713,702","$713,702","$713,702","$713,702","$713,702","$713,702","$713,702","$713,702","$713,702","$713,702","$713,702","$713,702","$1,427,404","$1,427,404","$1,427,404","$1,427,404","$1,427,404"
434,North America,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,"$653,709","$653,709","$653,709","$653,709","$653,709","$653,709","$653,709","$653,709","$653,709","$653,709","$653,709","$653,709","$1,307,418","$1,307,418","$1,307,418","$1,307,418","$1,307,418"
435,EMEA,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,"$625,465","$625,465","$625,465","$625,465","$625,465","$625,465","$625,465","$625,465","$625,465","$625,465","$625,465","$625,465","$1,250,930","$1,250,930","$1,250,930","$1,250,930","$1,250,930"
436,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,"$472,034","$472,034","$472,034","$472,034","$472,034","$472,034","$472,034","$472,034","$472,034","$472,034","$472,034","$472,034",0,0,0,0
437,EMEA,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,"$477,310","$477,310","$477,310","$477,310","$477,310","$477,310","$477,310","$477,310","$477,310","$477,310","$477,310","$477,310",0,0,0,0
438,EMEA,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,872","$18,872","$18,872","$18,872","$18,872","$18,872","$18,872","$18,872","$18,872","$18,872","$18,872","$18,872",0,0,0,0
439,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,"$232,449","$232,449","$232,449","$232,449","$232,449","$232,449","$232,449","$232,449","$232,449","$232,449","$232,449","$232,449","$464,898","$464,898","$464,898","$464,898"
440,North America,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,"$559,137","$559,137","$559,137","$559,137","$559,137","$559,137","$559,137","$559,137","$559,137","$559,137","$559,137","$559,137","$1,118,274","$1,118,274","$1,118,274","$1,118,274"
441,EMEA,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,"$733,636","$733,636","$733,636","$733,636","$733,636","$733,636","$733,636","$733,636","$733,636","$733,636","$733,636","$733,636","$1,467,272","$1,467,272","$1,467,272","$1,467,272"
442,APAC,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,"$470,314","$470,314","$470,314","$470,314","$470,314","$470,314","$470,314","$470,314","$470,314","$470,314","$470,314","$470,314","$940,628","$940,628","$940,628","$940,628"
443,North America,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,"$996,510","$996,510","$996,510","$996,510","$996,510","$996,510","$996,510","$996,510","$996,510","$996,510","$996,510","$996,510","$1,993,020","$1,993,020","$1,993,020","$1,993,020"
